file	line_no	token	occurrence_count	context
4_rellit/saiva/kubjt_pu.txt	11837	m	1	abda m ekena deveśi maṇḍalīkaiḥ prapūjyate |
4_rellit/saiva/kubjt_pu.txt	11903	m	1	unmanatve sadā yuktaḥ śūnyo mana m udāhṛtaḥ ||
4_rellit/saiva/kubjt_pu.txt	12063	m	1	vardhamānī m upālambhī dehalyā muṣalaṃ tathā ||
4_rellit/saiva/kubjt_pu.txt	12113	m	1	śirādau sarva m aṅgeṣu aṅgapratyaṅgakeṣvapi |
4_rellit/saiva/kubjt_pu.txt	12257	m	1	duhitrī tu dvitīyā tu bhaginī tv atha m ucyate |
4_rellit/saiva/kubjt_pu.txt	12299	m	1	sidhyate nātra sandeho yathā bhairava m abravīt ||
4_rellit/saiva/kubjt_pu.txt	1505	r	1	prastārādi r anekaiś ca ye mantrāś coditāḥ priye ||
4_rellit/saiva/kubjt_pu.txt	1553	r	1	rodhas tu ādimadhyānte sampuṭaś cādi r antagaḥ ||
4_rellit/saiva/kubjt_pu.txt	2557	r	1	dvibāhu r ekavadanāṃ candrakoṭisamaprabhām ||
4_rellit/saiva/kubjt_pu.txt	2609	r	1	śikhordhvakuṇḍalākāraṃ kāmaśakti r adhisthitam ||
4_rellit/saiva/kubjt_pu.txt	3589	r	1	sādākhyeśvararudrāṇāṃ brahmaviṣṇu r anukramāt |
4_rellit/saiva/kubjt_pu.txt	5869	r	1	upadeśasamāyuktaṃ sarvadaṃ bhṛgu r āvadhim ||
4_rellit/saiva/kubjt_pu.txt	11919	r	2	tripathastho r aṭen nityaṃ kurute gati r āgatim ||
4_rellit/saiva/kubjt_pu.txt	12157	r	1	nārā ca śakti r uccāraṃ karaṇātmavyavasthitam |
4_rellit/saiva/kubjt_pu.txt	6637	s	1	tanutrāṇakṛtāṭopā mantrādhvā s tu vibhūṣitā ||
4_rellit/saiva/malinivu.txt	1419	l	1	ṛ | r nāsāpuṭe tadvad ḷ | l gaṇḍadvaye tathā
4_rellit/saiva/malinivu.txt	1419	r	1	ṛ | r nāsāpuṭe tadvad ḷ | l gaṇḍadvaye tathā
4_rellit/saiva/svact_pu.txt	13759	h	1	śabdātmakaṃ guṇaṃ h yetat kathitaṃ tava suvrate |
4_rellit/vaisn/hbhvil_u.txt	1501	c	1	kṛte kāryo na c anyūnasaṅkhyākaḥ saṅkhayādhike ||
4_rellit/vaisn/hbhvil_u.txt	17549	n	1	sambhavanti hi tā n | ṇāṃ juṣatāṃ prapunanty agham ||
4_rellit/vaisn/ss5_bhku.txt	10509	n	1	sambhavanti hi tā n | ṇāṃ juṣatāṃ prapunanty agham ||
4_rellit/vaisn/ss6_priu.txt	12137	k	1	mā yāteti vā | tatas tatra gatvā patīn yuṣmatpatitvena k ptāṃ tān api mā
4_rellit/vaisn/vaimp__u.txt	2757	c	1	prajāpatiṃ prathamaṃ yajñiyānām c | a |
4_rellit/vaisn/vaimp__u.txt	8099	v	1	sa tv eva nityaṃ sakalās sva mūrtayas su ratās v anantāḥ
4_rellit/vaisn/vaimp__u.txt	8621	v	1	āśās samastāḥ prataran v antas tās tā vased yā kamalā samastā
5_poetry/1_chandas/kvrtrsuu.txt	939	g	1	g śrīḥ ||
5_poetry/1_chandas/kvrtrsuu.txt	1035	g	1	kumāralalitā jsau g ||
5_poetry/2_kavya/bhattiku.txt	455	n	1	uccikyire puṣpa phalaṃ vanāni | sasnuḥ pit n pipriyurāpagāsu |
5_poetry/2_kavya/bhattiku.txt	2931	n	1	viṣkant n parigheṇā hannaviskantā kapir dviṣaḥ |
5_poetry/2_kavya/bhattiku.txt	5191	n	1	kaḥ preṣyati pit n kāle | kṛtvā kitthaṣyate na kaḥ |
5_poetry/2_kavya/bhattiku.txt	5945	n	1	dātuḥ sthātur dviṣāṃ mūrdhni yaṣṭus tarpayituḥ pit n
5_poetry/2_kavya/bhattiku.txt	6371	s	1	draṣṭāsthas tatra tisro me māt s tuṣṭantarātmanaḥ
5_poetry/2_kavya/kragh_pu.txt	1705	c	1	saṃcārite c āgārusārayonau dhūpe samutsarpati vaijayantīḥ ||
5_poetry/4_narr/brkas_pu.txt	10179	k	1	ekadā k | amcid adrākṣam | āceraṃ nāma vāṇijam |
5_poetry/4_narr/brkas_pu.txt	5093	s	1	tena dhairyaprakarṣeṇa | manaḥ s | amdhṛtya cañcalam |
5_poetry/4_narr/brkas_pu.txt	5639	v	1	vayam eva v | isaṃ pūrvaṃ | pibāmaḥ kalpyatām iti ||
5_poetry/4_narr/brkas_pu.txt	567	ś	1	sakampavacano 'vocan | nīcai | ś cañcalabhīrukaḥ ||
5_poetry/4_narr/brkas_pu.txt	8515	ś	1	upādhyāyai | ś ca sotsāhair | vinītaḥ sa tathā yathā |
5_poetry/4_narr/sokss_pu.txt	22457	d	1	kaliṅgasenāputrīyaṃ yathoktaṃ d aivanirmitā ||
5_poetry/4_narr/sokss_pu.txt	22949	d	1	cintye puruṣakartavye 'py acintyaṃ d aivamabhyadhāt ||
5_poetry/4_narr/sokss_pu.txt	19457	m	1	tato vicitrārthakathāvasānaṃ dṛṣṭveva gantuṃ m ihire pravṛtte |
5_poetry/4_narr/sokss_pu.txt	21397	m	1	mā m aivaṃ kṛṣṇasarpo 'tra vasatītyudito mayā ||
5_poetry/4_narr/sokss_pu.txt	23433	m	1	m aivaṃ prayaccha me bilvaṃ paśyāścaryaṃ kṣaṇād iti ||
5_poetry/4_narr/sokss_pu.txt	28377	m	1	m aivaṃ kārṣīrmṛto nāyaṃ rājaputra tavāgrajaḥ |
5_poetry/4_narr/sokss_pu.txt	57459	v	1	tadannaṃ v ividhaṃ divyaṃ papau śītācchamambu ca ||
5_poetry/5_subhas/msubhs_u.txt	40157	d	1	kālindīkalakūlakānanakṛtakrīḍākalāpollasa d | gogopālakabālakaiḥ pratidiśaṃ sānandamāviṣṭitam |
5_poetry/5_subhas/msubhs_u.txt	10109	n	1	amṛtaṃ durlabhaṃ n ṇāṃ devānāmudakaṃ tathā |
5_poetry/5_subhas/msubhs_u.txt	10233	n	1	amṛtāpyāyināṃ n ṇāṃ saṃtoṣo naiva jāyate |
5_poetry/5_subhas/msubhs_u.txt	12653	n	2	alasānapi n n rakṣen na kṛtaghnān kadācana |
5_poetry/5_subhas/msubhs_u.txt	14385	n	1	yasya vijñānamātreṇa n ṇāṃ prajñā pravardhate ||
5_poetry/5_subhas/msubhs_u.txt	18335	n	1	śarīraṃ lokayātrāṃ vai dharmaṃ svargamṛṣīn pit n ||
5_poetry/5_subhas/msubhs_u.txt	18655	n	1	devān pit n samabhyarcya khādan māṃsaṃ na doṣabhāk ||
5_poetry/5_subhas/msubhs_u.txt	24839	n	1	iha loko hato n ṇāṃ dāridryeṇa yathā nṛpa |
5_poetry/5_subhas/msubhs_u.txt	28727	n	1	sahasraṃ tu pit n mātā gauraveṇātiricyate ||
5_poetry/5_subhas/msubhs_u.txt	29653	n	1	devasenā vinā dāt n aviṣṇuḥ pṛthivīpatiḥ ||
5_poetry/5_subhas/msubhs_u.txt	33997	n	1	putrān smaraṃstā duhit rhṛdasyā bhrāt n svas rvā pitarau ca dīnau |
5_poetry/5_subhas/msubhs_u.txt	37465	n	1	ślāghante raṇasīmni yasya caritaṃ kālāgnikūlaṃkaṣa | jvālodgārikuṭhārakukṣinihitakṣmāpālacakrā n janān ||
5_poetry/5_subhas/msubhs_u.txt	39759	n	1	kāryāṇāṃ gatayo bhujaṃgakuṭilāḥ strīṇāṃ manaścañcalaṃ naiśvaryaṃ sthitimattaraṃgacapalaṃ n ṇāṃ vayo dhāvati |
5_poetry/5_subhas/msubhs_u.txt	40231	n	1	śumbhādānaniśumbhā | svādanatoṣāvatu tvāṃ n pate ||
6_sastra/3_phil/buddh/nrat_1_u.txt	279	c	1	ādimadhyāvasānāni c intyāni kṣaṇavat punaḥ |
6_sastra/3_phil/buddh/nrat_1_u.txt	7	n	1	dharmam ekāntakalyāṇaṃ rāja n dha rmodayāya te |
6_sastra/3_phil/buddh/nrat_1_u.txt	15	s	1	sukham abhyudaya s tatra mokṣo naiḥśreyaso mataḥ |
6_sastra/3_phil/buddh/pramanvu.txt	937	h	1	na h yekāntena tad duḥkhaṃ bhūyasā saviṣānnavat ||
6_sastra/3_phil/buddh/pramanvu.txt	2005	h	1	jñānasyābhedinau bhinnau pratibhāso h yupaplavaḥ ||
6_sastra/3_phil/buddh/pramanvu.txt	2673	h	1	ekākārottaraṃ jñānaṃ tathā h yuktaramuktaram ||
6_sastra/3_phil/buddh/pramanvu.txt	4151	h	1	vastveva cityate h yatra pratibaddhaḥ phalodayaḥ |
6_sastra/3_phil/buddh/pramanvu.txt	2455	s	1	ātmā sa tasyānubhavaḥ s ca nānyasya kasyacit |
6_sastra/3_phil/buddh/vakobhau.txt	28171	m	1	anuśāsanaṃ pratihāryamagcya m |
6_sastra/3_phil/samkhya/isvskaru.txt	71	c	1	puruṣabahutvaṃ siddhaṃ c aiva |
6_sastra/3_phil/samkhya/isvskaru.txt	95	c	1	ekādaśakaś ca gaṇas tanmātraḥ pañcakaś c aiva |
6_sastra/3_phil/samkhya/isvskaru.txt	109	c	1	saṃkalpakam atra manaḥ | tac c endriyam ubhayathā samākhyātam
6_sastra/3_phil/samkhya/isvskaru.txt	213	c	1	mānuṣyaś c samāsato bhautikaḥ sargaḥ |
6_sastra/3_phil/samkhya/isvskaru.txt	283	c	1	gatam iiśvarakṛṣṇena c aitad āryābhiḥ
6_sastra/3_phil/samkhya/isvskaru.txt	3	n	1	dṛṣṭe sā pārthā cen n aikāntātyantato | abhāvāt |
6_sastra/3_phil/samkhya/isvskaru.txt	115	s	1	svālakṣaṇyaṃ vṛttis trayasya s aiṣā bhavaty asāmānyā
6_sastra/3_phil/samkhya/isvskaru.txt	149	s	1	s aiva ca viśinaṣṭi punaḥ pradhānapuruṣāntaraṃ sūkṣmam |
6_sastra/3_phil/samkhya/isvskaru.txt	253	s	1	s aiva ca puruṣārtham prati vimocayaty ekarūpeṇa |
6_sastra/4_dharma/smrti/brhasppu.txt	3635	t	1	taḍāgāny udapānāni || t prasravaṇāni ca |
6_sastra/4_dharma/smrti/brhasppu.txt	3629	ś	1	śālmalīśālatā ḍāṃ | lāṃ ś ca kṣīriṇaś caiva pādapān ||
6_sastra/4_dharma/smrti/manu2p_u.txt	7385	m	1	śayyāsanam alaṅkāraṃ kāmaṃ krodham anārjavam m | anāryatām |
6_sastra/5_artha/kautil_u.txt	9897	t	1	yat prāya | sainyo yatra vā vinītaḥ syāt t adhirohayet ||
6_sastra/6_kama/kamasutu.txt	1835	j	1	|| kubjaka āmalaka mallikā jātī kuraṇṭaka navamālikā tagara nandyāvarta j apā gulmān anyāṃś ca bahu puṣpān bālaka uśīraka pātālikāṃś ca vṛkṣa vāṭikāyāṃ ca sthaṇḍilāni manojñāni kārayet ||
6_sastra/6_kama/kamasutu.txt	451	s	1	|| rajaka nāpita mālākāra gāndhika saurika bhikṣuka gopālaka tāmbūlika s auvarṇika pīṭhamarda viṭa vidūṣakādayo mitrāṇi | tad yoṣin mitrāś ca nāgarakāḥ syur iti vātsyāyanaḥ ||
