rank,piece,clean_piece,score,vowel_count,categories
5454,▁कालः,कालः,-10.521,1,contains_special_A
5456,ाण्ड,ाण्ड,-10.5214,1,starts_with_dependent_vowel
5458,▁स्थितिः,स्थितिः,-10.5218,2,contains_special_A
5468,▁कर्मणः,कर्मणः,-10.5232,0,contains_special_A
5471,▁भृ,भृ,-10.5237,1,simple_cv
5478,ैर्य,ैर्य,-10.5247,1,starts_with_dependent_vowel
5485,दोषः,दोषः,-10.526,1,contains_special_A
5488,▁त्वम्,त्वम्,-10.5267,0,ends_with_virama
5505,ीयत,ीयत,-10.5289,1,starts_with_dependent_vowel
5512,ंग,ंग,-10.5298,0,contains_special_A
5513,▁बि,बि,-10.5299,1,simple_cv
5514,ागतः,ागतः,-10.5303,1,starts_with_dependent_vowel;contains_special_A
5520,ाङ्गं,ाङ्गं,-10.5309,1,starts_with_dependent_vowel;contains_special_A
5524,▁पुरं,पुरं,-10.5323,1,contains_special_A
5525,ेत्यादिना,ेत्यादिना,-10.5324,4,starts_with_dependent_vowel
5526,▁फ,फ,-10.5328,0,simple_cv
5527,ादिष्व,ादिष्व,-10.5329,2,starts_with_dependent_vowel
5528,ानिति,ानिति,-10.5331,3,starts_with_dependent_vowel
5529,▁पितुर्,पितुर्,-10.5333,2,ends_with_virama
5530,▁संग्राम,संग्राम,-10.5336,1,contains_special_A
5547,▁लिङ्गं,लिङ्गं,-10.5354,1,contains_special_A
5548,संयुक्तं,संयुक्तं,-10.5356,1,contains_special_A
5552,▁समाहितः,समाहितः,-10.5359,2,contains_special_A
5557,वतां,वतां,-10.5364,1,contains_special_A
5559,संस,संस,-10.5366,0,contains_special_A
5561,धु,धु,-10.5367,1,simple_cv
5562,ात्मकः,ात्मकः,-10.5367,1,starts_with_dependent_vowel;contains_special_A
5567,ाभावाद,ाभावाद,-10.5384,3,starts_with_dependent_vowel
5569,टी,टी,-10.5384,1,simple_cv
5570,ोद्देस,ोद्देस,-10.5384,2,starts_with_dependent_vowel
5572,ात्तद,ात्तद,-10.5385,1,starts_with_dependent_vowel
5573,वतीं,वतीं,-10.5389,1,contains_special_A
5577,ानुपलम्भ,ानुपलम्भ,-10.5398,2,starts_with_dependent_vowel
5581,▁सोऽयं,सोऽयं,-10.5405,1,contains_special_A
5588,ोत्साह,ोत्साह,-10.5418,2,starts_with_dependent_vowel
5589,ुदाहरण,ुदाहरण,-10.5418,2,starts_with_dependent_vowel
5594,ान्या,ान्या,-10.5426,2,starts_with_dependent_vowel
5596,जित्,जित्,-10.543,1,ends_with_virama
5597,ानुरूप,ानुरूप,-10.5433,3,starts_with_dependent_vowel
5601,ैकं,ैकं,-10.5445,1,starts_with_dependent_vowel;contains_special_A
5602,ास्त्व,ास्त्व,-10.5445,1,starts_with_dependent_vowel
5609,ीयम्,ीयम्,-10.5457,1,starts_with_dependent_vowel;ends_with_virama
5610,ातिरिक्त,ातिरिक्त,-10.5459,3,starts_with_dependent_vowel
5611,ादर,ादर,-10.546,1,starts_with_dependent_vowel
5616,ामात्य,ामात्य,-10.5464,2,starts_with_dependent_vowel
5617,ायुर्,ायुर्,-10.5465,2,starts_with_dependent_vowel;ends_with_virama
5620,▁चतुः,चतुः,-10.547,1,contains_special_A
5622,▁प्रतापवान्,प्रतापवान्,-10.5472,2,ends_with_virama
5624,▁कुसलं,कुसलं,-10.548,1,contains_special_A
5630,सुखं,सुखं,-10.549,1,contains_special_A
5633,▁द्वात्रिंस,द्वात्रिंस,-10.5494,2,contains_special_A
5635,▁धनुर्,धनुर्,-10.5497,1,ends_with_virama
5639,ासक्त,ासक्त,-10.5502,1,starts_with_dependent_vowel
5640,▁देवीं,देवीं,-10.5504,2,contains_special_A
5642,ादुप,ादुप,-10.5504,2,starts_with_dependent_vowel
5643,ऽऽ,ऽऽ,-10.5509,0,contains_special_A
5644,ात्मभाव,ात्मभाव,-10.5509,2,starts_with_dependent_vowel
5648,योऽ,योऽ,-10.5513,1,contains_special_A
5653,▁तू,तू,-10.5523,1,simple_cv
5659,▁परिच्छेदः,परिच्छेदः,-10.5531,2,contains_special_A
5665,भ्याम्,भ्याम्,-10.554,1,ends_with_virama
5669,भे,भे,-10.5545,1,simple_cv
5672,विसेषात्,विसेषात्,-10.555,3,ends_with_virama
5674,स्चेत्,स्चेत्,-10.5554,1,ends_with_virama
5676,ावस्थित,ावस्थित,-10.5557,2,starts_with_dependent_vowel
5680,▁संवाद,संवाद,-10.5567,1,contains_special_A
5681,तयः,तयः,-10.5571,0,contains_special_A
5683,ारोह,ारोह,-10.5574,2,starts_with_dependent_vowel
5686,रूपः,रूपः,-10.5578,1,contains_special_A
5689,ित्वं,ित्वं,-10.5583,1,starts_with_dependent_vowel;contains_special_A
5693,▁ध्रुवम्,ध्रुवम्,-10.5587,1,ends_with_virama
5695,लोपः,लोपः,-10.5589,1,contains_special_A
5703,हेतोः,हेतोः,-10.5599,2,contains_special_A
5706,ोदन,ोदन,-10.5604,1,starts_with_dependent_vowel
5707,ाखिल,ाखिल,-10.561,2,starts_with_dependent_vowel
5708,ोपभोग,ोपभोग,-10.5616,2,starts_with_dependent_vowel
5711,मिदम्,मिदम्,-10.5622,1,ends_with_virama
5715,पो,पो,-10.5627,1,simple_cv
5717,त्रयम्,त्रयम्,-10.563,0,ends_with_virama
5718,कृद्,कृद्,-10.5631,1,ends_with_virama
5724,ेकदेस,ेकदेस,-10.5636,2,starts_with_dependent_vowel
5725,ोऽभ्य,ोऽभ्य,-10.5637,1,starts_with_dependent_vowel;contains_special_A
5727,ासां,ासां,-10.5641,2,starts_with_dependent_vowel;contains_special_A
5729,ादिसब्द,ादिसब्द,-10.5645,2,starts_with_dependent_vowel
5731,ाक्षि,ाक्षि,-10.5649,2,starts_with_dependent_vowel
5734,न्तम्,न्तम्,-10.565,0,ends_with_virama
5737,▁विष्णुर्,विष्णुर्,-10.5659,2,ends_with_virama
5739,ाधम,ाधम,-10.5663,1,starts_with_dependent_vowel
5741,▁झ,झ,-10.5665,0,simple_cv
5742,▁उन्,उन्,-10.5665,1,ends_with_virama
5747,ासः,ासः,-10.5672,1,starts_with_dependent_vowel;contains_special_A
5750,जाः,जाः,-10.5687,1,contains_special_A
5755,ुक्तम्,ुक्तम्,-10.5692,1,starts_with_dependent_vowel;ends_with_virama
5762,प्रत्ययः,प्रत्ययः,-10.5704,0,contains_special_A
5765,िदम्,िदम्,-10.5714,1,starts_with_dependent_vowel;ends_with_virama
5766,संकल्प,संकल्प,-10.5715,0,contains_special_A
5768,ोत्थित,ोत्थित,-10.5716,2,starts_with_dependent_vowel
5778,ानामेव,ानामेव,-10.5723,3,starts_with_dependent_vowel
5788,▁मह्यं,मह्यं,-10.5735,0,contains_special_A
5791,ाली,ाली,-10.5747,2,starts_with_dependent_vowel
5795,▁मूलं,मूलं,-10.5751,1,contains_special_A
5796,विरोधः,विरोधः,-10.5752,2,contains_special_A
5801,संस्पर्स,संस्पर्स,-10.5755,0,contains_special_A
5802,▁जीवितं,जीवितं,-10.5762,2,contains_special_A
5803,षे,षे,-10.5766,1,simple_cv
5806,दंष्ट्र,दंष्ट्र,-10.5773,0,contains_special_A
5811,ावेस,ावेस,-10.5779,2,starts_with_dependent_vowel
5813,फलम्,फलम्,-10.5784,0,ends_with_virama
5814,ितैः,ितैः,-10.5785,2,starts_with_dependent_vowel;contains_special_A
5815,्यतां,्यतां,-10.5787,1,contains_special_A
5819,ीभाव,ीभाव,-10.5795,2,starts_with_dependent_vowel
5821,▁बुद्धिः,बुद्धिः,-10.5795,2,contains_special_A
5823,▁ऽस,ऽस,-10.5796,0,contains_special_A
5827,ाभवत्,ाभवत्,-10.5797,1,starts_with_dependent_vowel;ends_with_virama
5829,ान्प्रति,ान्प्रति,-10.58,2,starts_with_dependent_vowel
5835,▁कृष्णः,कृष्णः,-10.5819,1,contains_special_A
5840,▁बहिः,बहिः,-10.5826,1,contains_special_A
5841,▁पयः,पयः,-10.5828,0,contains_special_A
5845,लक्षणः,लक्षणः,-10.584,0,contains_special_A
5846,मलं,मलं,-10.5841,0,contains_special_A
5852,ार्ति,ार्ति,-10.5845,2,starts_with_dependent_vowel
5854,▁यदिदं,यदिदं,-10.5846,1,contains_special_A
5868,ात्मकम्,ात्मकम्,-10.5868,1,starts_with_dependent_vowel;ends_with_virama
5871,भाक्,भाक्,-10.5875,1,ends_with_virama
5873,ुस्च,ुस्च,-10.5878,1,starts_with_dependent_vowel
5875,▁द्रव्यं,द्रव्यं,-10.5886,0,contains_special_A
5876,वन्तं,वन्तं,-10.5887,0,contains_special_A
5878,वचनात्,वचनात्,-10.5895,1,ends_with_virama
5879,▁दिवं,दिवं,-10.5898,1,contains_special_A
5883,साम्,साम्,-10.5902,1,ends_with_virama
5884,ोरग,ोरग,-10.5903,1,starts_with_dependent_vowel
5887,ोद्यान,ोद्यान,-10.5907,2,starts_with_dependent_vowel
5888,ोर्ऽथ,ोर्ऽथ,-10.5907,1,starts_with_dependent_vowel;contains_special_A
5890,थो,थो,-10.5909,1,simple_cv
5896,ाच्,ाच्,-10.5921,1,starts_with_dependent_vowel;ends_with_virama
5898,माप्नुयात्,माप्नुयात्,-10.5925,3,ends_with_virama
5899,माचरेत्,माचरेत्,-10.5928,2,ends_with_virama
5902,ोपकरण,ोपकरण,-10.5938,1,starts_with_dependent_vowel
5910,धिकं,धिकं,-10.5948,1,contains_special_A
5911,यतः,यतः,-10.5954,0,contains_special_A
5913,▁भगवत्,भगवत्,-10.5956,0,ends_with_virama
5916,ानुपपत्तेः,ानुपपत्तेः,-10.5957,3,starts_with_dependent_vowel;contains_special_A
5920,ीनि,ीनि,-10.5962,2,starts_with_dependent_vowel
5922,भवन्,भवन्,-10.5965,0,ends_with_virama
5926,ही,ही,-10.5974,1,simple_cv
5933,ुपाधि,ुपाधि,-10.5984,3,starts_with_dependent_vowel
5934,▁मनस्,मनस्,-10.5984,0,ends_with_virama
5938,ानन्तर्य,ानन्तर्य,-10.5987,1,starts_with_dependent_vowel
5940,ेत्युक्त,ेत्युक्त,-10.5988,2,starts_with_dependent_vowel
5947,ीत्,ीत्,-10.5993,1,starts_with_dependent_vowel;ends_with_virama
5956,ाहुति,ाहुति,-10.6008,3,starts_with_dependent_vowel
5966,ाभ्युपगम,ाभ्युपगम,-10.6025,2,starts_with_dependent_vowel
5967,यि,यि,-10.6032,1,simple_cv
5968,▁यस्माद्,यस्माद्,-10.6036,1,ends_with_virama
5975,▁संग्रामे,संग्रामे,-10.6057,2,contains_special_A
5977,सम्भवात्,सम्भवात्,-10.6062,1,ends_with_virama
5979,पुत्रः,पुत्रः,-10.6062,1,contains_special_A
5981,स्तस्मात्,स्तस्मात्,-10.6071,1,ends_with_virama
5984,▁ध्रुवं,ध्रुवं,-10.6073,1,contains_special_A
5988,ोपलभ्यते,ोपलभ्यते,-10.6074,2,starts_with_dependent_vowel
5990,ुदाहृत,ुदाहृत,-10.6074,3,starts_with_dependent_vowel
5992,स्थः,स्थः,-10.6085,0,contains_special_A
5999,ावकास,ावकास,-10.6097,2,starts_with_dependent_vowel
6006,ार्थी,ार्थी,-10.6102,2,starts_with_dependent_vowel
6008,ावगम,ावगम,-10.6106,1,starts_with_dependent_vowel
6015,▁सूत्रं,सूत्रं,-10.6114,1,contains_special_A
6017,योगः,योगः,-10.6116,1,contains_special_A
6021,बीजं,बीजं,-10.612,1,contains_special_A
6025,▁पुं,पुं,-10.6122,1,contains_special_A
6030,▁ध्यानं,ध्यानं,-10.6125,1,contains_special_A
6035,▁कोऽपि,कोऽपि,-10.6135,2,contains_special_A
6038,ापराध,ापराध,-10.6145,2,starts_with_dependent_vowel
6042,ान्वितः,ान्वितः,-10.6152,2,starts_with_dependent_vowel;contains_special_A
6045,ाराधन,ाराधन,-10.6158,2,starts_with_dependent_vowel
6047,ाहित,ाहित,-10.6163,2,starts_with_dependent_vowel
6051,▁योऽसौ,योऽसौ,-10.6168,2,contains_special_A
6055,हंस,हंस,-10.6177,0,contains_special_A
6056,▁पूजां,पूजां,-10.6178,2,contains_special_A
6057,ाह्न,ाह्न,-10.618,1,starts_with_dependent_vowel
6064,▁संप्रति,संप्रति,-10.6184,1,contains_special_A
6065,संघात,संघात,-10.6186,1,contains_special_A
6067,▁किम्कारणम्,किम्कारणम्,-10.6189,2,ends_with_virama
6070,▁वपुः,वपुः,-10.6193,1,contains_special_A
6073,▁स्रीधरः,स्रीधरः,-10.6199,1,contains_special_A
6088,▁साक्षाद्,साक्षाद्,-10.6228,2,ends_with_virama
6090,▁धनंजय,धनंजय,-10.624,0,contains_special_A
6106,▁वे,वे,-10.6259,1,simple_cv
6109,▁सर्वभूतानां,सर्वभूतानां,-10.6267,3,contains_special_A
6111,ानृत,ानृत,-10.6269,2,starts_with_dependent_vowel
6114,▁प्रमाणम्,प्रमाणम्,-10.628,1,ends_with_virama
6118,गात्,गात्,-10.6287,1,ends_with_virama
6120,िर्न,िर्न,-10.6289,1,starts_with_dependent_vowel
6123,▁यौ,यौ,-10.6294,1,simple_cv
6124,िष्ये,िष्ये,-10.6295,2,starts_with_dependent_vowel
6126,स्तान्,स्तान्,-10.6302,1,ends_with_virama
6129,ीत्य,ीत्य,-10.6306,1,starts_with_dependent_vowel
6136,ाब्ज,ाब्ज,-10.6318,1,starts_with_dependent_vowel
6141,▁धीमतः,धीमतः,-10.6325,1,contains_special_A
6143,▁रे,रे,-10.6328,1,simple_cv
6144,सत्यं,सत्यं,-10.6329,0,contains_special_A
6145,▁सिद्धं,सिद्धं,-10.633,1,contains_special_A
6147,ावधि,ावधि,-10.6331,2,starts_with_dependent_vowel
6148,ानुपलब्धि,ानुपलब्धि,-10.6332,3,starts_with_dependent_vowel
6152,न्यत्,न्यत्,-10.6334,0,ends_with_virama
6160,ागमन,ागमन,-10.6346,1,starts_with_dependent_vowel
6163,▁तुभ्यं,तुभ्यं,-10.6349,1,contains_special_A
6168,▁बलदेवः,बलदेवः,-10.6354,1,contains_special_A
6170,ोष,ोष,-10.6357,1,starts_with_dependent_vowel
6171,ीयन्ते,ीयन्ते,-10.6357,2,starts_with_dependent_vowel
6174,ैषां,ैषां,-10.6362,2,starts_with_dependent_vowel;contains_special_A
